id,name_en,qid,matched_label,match_flag,ko,ja,zh,de,fr,es,vi
4015,"Indian Institute of Technology, Bombay",Q1661242,Indian Institute of Technology Bombay,ok,인도 공과대학교 봄베이,インド工科大学ボンベイ校,印度理工學院孟買校區,Indian Institute of Technology Bombay,Institut indien de technologie de Bombay,IIT Bombay,
4016,"Indian Institute of Technology, Delhi",Q1194650,Indian Institute of Technology Delhi,ok,인도 공과대학교 델리,インド工科大学デリー校,德里印度理工学院,,Institut indien de technologie de Delhi,,
4040,Jadavpur University,Q2579702,Jadavpur University,ok,,ヤーダヴプル大学,贾达珀大学,,université Jadavpur,Universidad de Jadavpur,
4050,Jawaharlal Nehru University,Q1147063,Jawaharlal Nehru University,ok,자와할랄 네루 대학교,ジャワハルラール・ネルー大学,賈瓦哈拉爾·尼赫魯大學,Jawaharlal-Nehru-Universität,université Jawaharlal-Nehru,Universidad Jawaharlal Nehru,
4149,Osmania University,Q2092358,Osmania University,ok,,オスマニア大学,奥斯马尼亚大学,Osmania Universität,Université Osmania,,Osmania University
4158,Pondicherry University,Q283032,Pondicherry University,ok,,ポンディシェリ大学,,Pondicherry University,Université de Pondichéry,,
4162,Panjab University,Q567899,Panjab University,ok,,パンジャーブ大学,旁遮普大學,Panjab University,université du Panjab,Universidad de Panyab,
4246,University of Hyderabad,Q1191166,University of Hyderabad,ok,하이데라바드 대학교,ハイデラバード大学,海得拉巴大学,University of Hyderabad,université d'Hyderabad,Universidad de Hyderabad,
4331,Universitas Gadjah Mada,Q1145992,Gadjah Mada University,ok,가자 마다 대학교,ガジャ・マダ大学,加查·马达大学,Gadjah-Mada-Universität,université Gadjah-Mada,Universidad Gadjah Mada,Trường Đại học Gadjah Mada
4332,Universitas Indonesia,Q534515,University of Indonesia,ok,인도네시아 대학교,インドネシア大学,印度尼西亚大学,Universität Indonesia,université d'Indonésie,Universidad de Indonesia,Trường Đại học Indonesia
4350,Universitas Muhammadiyah Surakarta,Q4259201,Muhammadiyah University of Surakarta,ok,,,穆罕默迪亚.苏拉卡尔塔大学,,,,
4355,Universitas Andalas,Q280361,Andalas University,ok,,アンダラス大学,安达拉斯大学,Universität Andalas,université d'Andalas,,
4414,Universitas Sebelas Maret,Q7442749,Sebelas Maret University,ok,,,三一一大学,,,,
4446,Universitas Sumatera Utara,Q4200341,University of North Sumatra,check,,スマトラウタラ大学,北蘇門答臘大學,,,,
4471,Amirkabir University of Technology,Q4746780,Amirkabir University of Technology,ok,,アミール・キャビール工科大学,阿米尔卡比尔理工大学,Amirkabir-Universität für Technologie,université de technologie d'Amirkabir,,
4601,Sharif University of Technology,Q2096604,Sharif University of Technology,ok,,シャリーフ工科大学,謝里夫理工大學,Scharif-Universität für Technologie,université de technologie de Sharif,Universidad de Sharif de Tecnología,
4603,Shiraz University,Q2001798,Shiraz University,ok,,シーラーズ大学,設拉子大學,Universität Schiras,université de Chiraz,Universidad de Shiraz,
4685,University of Basrah,Q1477607,University of Basrah,ok,,バスラ大学,巴士拉大学,Universität Basra,université de Bassorah,Universidad de Basora,Đại học Basrah
4698,Dublin City University,Q1202897,Dublin City University,ok,더블린시티 대학교,ダブリンシティ大学,都柏林城市大学,Dublin City University,Université de la ville de Dublin,Dublin City University,
4716,University College Dublin,Q1068258,University College Dublin,ok,유니버시티 칼리지 더블린,ユニバーシティ・カレッジ・ダブリン,都柏林大学,University College Dublin,University College Dublin,University College Dublin,Đại học Cao đẳng Dublin
4718,University of Limerick,Q573954,University of Limerick,ok,,リムリック大学,利默里克大學,University of Limerick,Université de Limerick,Universidad de Limerick,
4725,Ben-Gurion University of the Negev,Q737332,Ben-Gurion University of the Negev,ok,네게브의 벤-구리온 대학교,ネゲヴ・ベン＝グリオン大学,內蓋夫本·古里安大學,Ben-Gurion-Universität des Negev,université Ben-Gourion du Néguev,Universidad Ben-Gurión del Néguev,
4726,Bar-Ilan University,Q1124657,Bar-Ilan University,ok,바르일란 대학교,バル＝イラン大学,巴伊兰大学,Bar-Ilan-Universität,université Bar-Ilan,Universidad Bar Ilán,
4730,University of Haifa,Q591115,University of Haifa,ok,하이파 대학교,ハイファ大学,海法大学,Universität Haifa,université de Haïfa,Universidad de Haifa,
4738,Tel Aviv University,Q319239,Tel Aviv University,ok,텔아비브 대학교,テルアビブ大学,特拉維夫大學,Universität Tel Aviv,université de Tel Aviv,Universidad de Tel Aviv,
4739,Technion - Israel Institute of Technology,Q333705,Technion – Israel Institute of Technology,ok,테크니온,イスラエル工科大学,以色列理工学院,Technion,Technion,Technion - Instituto Tecnológico de Israel,
4762,Polytechnic Institute of Milan,,not_found,,,,,,,,
4771,University of Bari,Q1236136,University of Bari,ok,바리 대학교,バーリ大学,巴里大学,Universität Bari,Université de Bari,Universidad de Bari,
4774,Bocconi University,Q959524,Bocconi University,ok,보코니 대학교,ボッコーニ大学,博科尼大学,Wirtschaftsuniversität Luigi Bocconi,Université Bocconi,Universidad Bocconi,Đại học Bocconi
4775,University of Bologna,Q131262,University of Bologna,ok,볼로냐 대학교,ボローニャ大学,博洛尼亞大學,Universität Bologna,Université de Bologne,Universidad de Bolonia,Đại học Bologna
4776,University of Brescia,Q1781263,University of Brescia,ok,브레시아 대학교,ブレシア大学,布雷西亞大學,Universität Brescia,université de Brescia,Universidad de Brescia,Đại học Brescia
4779,University of Calabria,Q1752540,University of Calabria,ok,,カラブリア大学,卡拉布里亚大学,Universität Kalabrien,Université de Calabre,Universidad de Calabria,
4790,University of Florence,Q820887,University of Florence,ok,피렌체 대학교,フィレンツェ大学,佛罗伦萨大学,Universität Florenz,Université de Florence,Universidad de Florencia,Đại học Firenze
4791,University of Genoa,Q593321,University of Genoa,ok,제노바 대학교,ジェノヴァ大学,热那亚大学,Universität Genua,Université de Gênes,Universidad de Génova,
4804,University of Palermo,Q1641504,University of Palermo,ok,팔레르모 대학교,パレルモ大学,巴勒莫大学,Universität Palermo,Université de Palerme,Universidad de Estudios de Palermo,Đại học Palermo
4808,University of Parma,Q1758474,University of Parma,ok,파르마 대학교,パルマ大学,帕爾馬大學,Universität Parma,Université de Parme,universidad de Parma,
4811,"University of Roma ""La Sapienza""",,not_found,,,,,,,,
4814,University of Salerno,Q1633215,University of Salerno,ok,살레르노 대학교,サレルノ大学,沙列諾大學,Universität Salerno,Université de Salerne,Universidad de Salerno,
4818,University of Siena,Q1245999,University of Siena,ok,시에나 대학교,シエナ大学,錫耶納大學,Universität Siena,Université de Sienne,Universidad de Siena,
4824,University of Trento,Q930528,University of Trento,ok,트렌토 대학교,トレント大学,特伦托大学,Universität Trient,Université de Trente,Universidad de Trento,Đại học Trento
4825,University of Turin,Q499911,University of Turin,ok,토리노 대학교,トリノ大学,都灵大学,Universität Turin,Université de Turin,Universidad de Turín,
4832,University of Trieste,Q1751060,University of Trieste,ok,트리에스테 대학교,トリエステ大学,的里雅斯特大学,Universität Triest,Université de Trieste,Universidad de Trieste,
4853,Aoyama Gakuin University,Q616359,Aoyama Gakuin University,ok,아오야마 가쿠인 대학,青山学院大学,青山學院大學,Aoyama-Gakuin-Universität,université Aoyama Gakuin,Universidad Aoyama,
4876,Chiba University,Q1321803,Chiba University,ok,지바 대학,千葉大学,千叶大学,Universität Chiba,université de Chiba,Universidad de Chiba,
4899,Doshisha University,Q921088,Doshisha University,ok,도시샤 대학,同志社大学,同志社大學,Dōshisha-Universität,université Dōshisha,Universidad Dōshisha,
4930,Gifu University,Q1375986,Gifu University,ok,기후 대학,岐阜大学,岐阜大學,Universität Gifu,université de Gifu,,Đại học quốc lập Gifu
4933,Gunma University,Q178017,Gunma University,ok,군마 대학,群馬大学,群馬大學,Universität Gunma,université de Gunma,Universidad de Gunma,
4955,Hitotsubashi University,Q204626,Hitotsubashi University,ok,히토쓰바시 대학,一橋大学,一橋大学,Hitotsubashi-Universität,université Hitotsubashi,Universidad de Hitotsubashi,Đại học Hitotsubashi
4962,Hokkaido University,Q1057199,Hokkaido University,ok,홋카이도 대학,北海道大学,北海道大學,Universität Hokkaidō,université de Hokkaidō,Universidad de Hokkaidō,Đại học Hokkaido
4975,International Christian University,Q1141728,International Christian University,ok,국제 기독교 대학,国際基督教大学,國際基督教大學,International Christian University,université chrétienne internationale,Universidad Internacional Cristiana,Đại học Cơ Đốc giáo Quốc tế
5001,Kagoshima University,Q335924,Kagoshima University,ok,가고시마 대학,鹿児島大学,鹿兒島大學,Universität Kagoshima,université de Kagoshima,Universidad de Kagoshima,
5010,Kanazawa University,Q684783,Kanazawa University,ok,가나자와 대학,金沢大学,金澤大學,Universität Kanazawa,université de Kanazawa,Universidad de Kanazawa,
5021,Keio University,Q815432,Keio University,ok,게이오기주쿠 대학,慶應義塾大学,慶應義塾大學,Keiō-Universität,université Keiō,Universidad de Keiō,Đại học Keio
5027,Kyoto Institute of Technology,Q1069423,Kyoto Institute of Technology,ok,교토 공예섬유대학,京都工芸繊維大学,京都工藝纖維大學,Technische Universität Kyōto,université des arts et techniques de Kyoto,,
5043,Kobe University,Q1192597,Kobe University,ok,고베 대학,神戸大学,神户大学,Universität Kōbe,université de Kōbe,Universidad de Kōbe,Đại học Kobe
5056,Korea University,Q39997,Korea University,ok,고려대학교,高麗大学校,高麗大學,Korea University,université de Corée,Universidad de Corea,Đại học Korea
5069,Kumamoto University,Q1148782,Kumamoto University,ok,구마모토 대학,熊本大学,熊本大學,Universität Kumamoto,université de Kumamoto,Universidad de Kumamoto,
5090,Kyoto University,Q336264,Kyoto University,ok,교토 대학,京都大学,京都大学,Universität Kyōto,université de Kyoto,Universidad de Kioto,Đại học Kyoto
5096,Kyushu University,Q1188786,Kyushu University,ok,규슈 대학,九州大学,九州大学,Universität Kyūshū,université de Kyūshū,Universidad de Kyūshū,Đại học Kyushu
5097,Kyushu Institute of Technology,Q1150245,Kyushu Institute of Technology,ok,규슈 공업대학,九州工業大学,九州工业大学,Technische Universität Kyūshū,université de Technologie de Kyūshū,Instituto de tecnología de Kyushu,Viện công nghệ Kyūshū
5101,Meiji University,Q46492,Meiji University,ok,메이지 대학,明治大学,明治大学,Meiji-Universität,université Meiji,Universidad de Meiji,Đại học Meiji
5110,Tokyo Metropolitan University,Q1148334,Tokyo metropolitan university,ok,도쿄 도립대학,東京都立大学,東京都立大學,Tokyo Metropolitan University,université métropolitaine de Tokyo,,
5134,Nagasaki University,Q114892,Nagasaki University,ok,나가사키 대학,長崎大学,長崎大學,Universität Nagasaki,université de Nagasaki,Universidad de Nagasaki,
5137,Nagoya University,Q1191132,Nagoya University,ok,나고야 대학,名古屋大学,名古屋大學,Universität Nagoya,université de Nagoya,Universidad de Nagoya,Đại học Nagoya
5160,Niigata University,Q267111,Niigata University,ok,니가타 대학,新潟大学,新潟大學,Universität Niigata,université de Niigata,,
5192,Okayama University,Q1067916,Okayama University,ok,오카야마 대학,岡山大学,岡山大學,Universität Okayama,université d'Okayama,,
5197,Osaka City University,Q1143396,Osaka City University,ok,오사카 시립 대학,大阪市立大学,大阪市立大學,Städtische Universität Ōsaka,université municipale d'Osaka,Universidad de la Ciudad de Osaka,
5207,Osaka University,Q651233,University of Osaka,ok,오사카 대학,大阪大学,大阪大学,Universität Osaka,université d'Osaka,Universidad de Osaka,Đại học Osaka
5227,Ritsumeikan University,Q1152190,Ritsumeikan University,ok,리쓰메이칸 대학,立命館大学,立命館大學,Ritsumeikan-Universität,université de Ritsumeikan,Universidad de Ritsumeikan,Đại học Ritsumeikan
5234,Saitama University,Q1322412,Saitama University,ok,사이타마 대학,埼玉大学,埼玉大學,Universität Saitama,université de Saitama,Universidad de Saitama,Đại học Saitama
5254,Shibaura Institute of Technology,Q4614615,Shibaura Institute of Technology,ok,,芝浦工業大学,芝浦工業大學,,Shibaura Institute of Technology,,
5261,Shinshu University,Q1209029,Shinshu University,ok,신슈 대학,信州大学,信州大學,Shinshū-Universität,université Shinshū,Universidad Shinshu,
5284,Sophia University,Q1153094,Sophia University,ok,조치 대학,上智大学,上智大學,Sophia-Universität,université Sophia,Universidad Sofía,Viện Đại học Sophia
5315,Tokyo Institute of Technology,Q587326,Tokyo Institute of Technology,ok,도쿄 공업대학,東京工業大学,東京工業大學,Tōkyō Kōgyō Daigaku,université de technologie de Tokyo,Instituto Tecnológico de Tokio,Đại học Công nghiệp Tokyo
5322,Tohoku University,Q1062129,Tohoku University,ok,도호쿠 대학,東北大学,东北大学,Universität Tōhoku,université du Tōhoku,Universidad de Tohoku,Đại học Tohoku
5337,Tokushima University,Q1150231,University of Tokushima,ok,도쿠시마 대학,徳島大学,德島大學,Universität Tokushima,université de Tokushima,Universidad de Tokushima,
5359,Tokyo University of Agriculture and Technology,Q1301275,Tokyo University of Agriculture and Technology,ok,도쿄 농공대학,東京農工大学,東京農工大學,Universität für Landwirtschaft und Technologie Tokio,université d'agriculture et de technologie de Tokyo,Universidad de Tokio de Agricultura y Tecnología,
5385,University of Tokyo,Q7842,University of Tokyo,ok,도쿄 대학,東京大学,东京大学,Universität Tokio,université de Tokyo,Universidad de Tokio,Đại học Tokyo
5391,Waseda University,Q274486,Waseda University,ok,와세다 대학,早稲田大学,早稻田大学,Waseda-Universität,université Waseda,Universidad de Waseda,Đại học Waseda
5395,Yamaguchi University,Q1073666,Yamaguchi University,ok,야마구치 대학,山口大学,山口大學,Universität Yamaguchi,université de Yamaguchi,Universidad de Yamaguchi,
5401,Yokohama National University,Q1192619,Yokohama National University,ok,요코하마 국립 대학,横浜国立大学,橫濱國立大學,Staatliche Universität Yokohama,université nationale de Yokohama,Universidad Nacional de Yokohama,
5403,Yokohama City University,Q914024,Yokohama City University,ok,요코하마시립 대학,横浜市立大学,橫濱市立大學,Städtische Universität Yokohama,université municipale de Yokohama,Universidad Ciudad de Yokohama,
5413,German Jordanian University,Q322668,German-Jordanian University,ok,,,,German-Jordanian University,université germano-jordanienne,Universidad Germano-Jordana,
5420,University of Jordan,Q610253,University of Jordan,ok,,ヨルダン大学,約旦大學,Universität von Jordanien,université de Jordanie,Universidad de Jordania,
5424,Princess Sumaya University for Technology,Q3551722,Princess Sumaya University for Technology,ok,,,公主科技大學,Princess Sumaya University of Technology,université de technologie Princesse Sumaya,,
5428,Yarmouk University,Q240784,Yarmouk University,ok,,,雅爾穆克大學,Yarmuk-Universität,université de Yarmouk,Yarmuk University,
5441,Al-Farabi Kazakh National University,Q427677,Al-Farabi Kazakh National University,ok,알파라비 카자흐 국립 대학교,カザフ国立大学,哈萨克斯坦阿里-法拉比国立大学,Al-Farabi Universität,université nationale kazakhe Al-Farabi,Universidad Nacional Al-Farabi,
5444,Karaganda State Technical University,Q4213691,Karaganda State Technical University,ok,,,卡拉干達國立科技大學,,université technique d'État de Karaganda,Universidad Técnica Estatal de Karagandá,
5507,Ajou University,Q491082,Ajou University,ok,아주대학교,亜洲大学校,亞洲大學,Ajou University,université Ajou,Universidad de Ajou,
5527,Chonnam National University,Q494681,Chonnam National University,ok,전남대학교,全南大学校,全南大学,Universität Chonnam,université nationale de Chonnam,Universidad Nacional de Chonnam,
5529,Chungbuk National University,Q491714,Chungbuk National University,ok,충북대학교,忠北大学校,忠北大学,Universität Chungbuk,université nationale de Chungbuk,,
5531,Chungnam National University,Q489488,Chungnam National University,ok,충남대학교,忠南大学校,忠南大学,Universität Chungnam,université nationale de Chungnam,,
5545,Dankook University,Q491127,Dankook University,ok,단국대학교,檀国大学校,檀國大學,,université Dankook,Universidad de Dankook,Đại học Dankook
5549,Dongguk University,Q487804,Dongguk University,ok,동국대학교,東国大学校,東國大學,Dongguk University,université Dongguk,Universidad Dongguk,Đại học Dongguk
5567,Ewha Womans University,Q41114,Ewha Womans University,ok,이화여자대학교,梨花女子大学校,梨花女子大學,Ewha Womans University,université pour femmes Ewha,Universidad de Mujeres Ewha,Đại học Nữ giới Ewha
5581,Hallym University,Q482724,Hallym University,ok,한림대학교,翰林大学校,翰林大學,,université Hallym,,
5588,Hanyang University,Q40006,Hanyang University,ok,한양대학교,漢陽大学校,漢陽大學,Hanyang-Universität,université de Hanyang,Universidad de Hanyang,Đại học Hanyang
5591,Hongik University,Q491511,Hongik University,ok,홍익대학교,弘益大学校,弘益大學,Hongik University,université Hongik,Universidad Hongik,Đại học Hongik
5609,Inha University,Q488851,Inha University,ok,인하대학교,仁荷大学校,仁荷大學,Inha-Universität,université Inha,Universidad Inha,
5613,Jeju National University,Q487855,Jeju National University,ok,제주대학교,済州大学校,济州大学,Universität Jeju,université nationale de Jeju,Universidad Nacional de Jeju,
5619,Korea Advanced Institute of Science & Technology,,not_found,,,,,,,,
5622,Kangwon National University,Q497259,Kangwon National University,ok,강원대학교,江原大学校,江原大学,,université nationale de Kangwon,,
5632,Konkuk University,Q41765,Konkuk University,ok,건국대학교,建国大学校,建國大學,Konkuk University,université Konkuk,Universidad Konkuk,Đại học Konkuk
5634,Kookmin University,Q487177,Kookmin University,ok,국민대학교,国民大学校,國民大學,,université Kookmin,Universidad Kookmin,Đại học Quốc dân Hàn Quốc
5647,Kyungpook National University,Q487841,Kyungpook National University,ok,경북대학교,慶北大学校,慶北大學,Kyungpook-Nationaluniversität,université nationale Kyungpook,,Đại học quốc gia Kyungpook
5666,Kyung Hee University,Q496536,Kyung Hee University,ok,경희대학교,慶熙大学校,慶熙大學,Kyung-Hee-Universität,université Kyung Hee,Universidad de Kyung Hee,Đại học Kyung Hee
5682,Pukyong National University,Q482730,Pukyong National University,ok,부경대학교,釜慶大学校,釜慶大學,,université nationale de Pukyong,,Đại học Quốc gia Pukyong
5683,Pohang University of Science and Technology,Q40018,Pohang University of Science and Technology,ok,포항공과대학교,浦項工科大学校,浦項工科大學,Technisch-Naturwissenschaftliche Universität Pohang,POSTECH,Universidad de Ciencia y Tecnología de Pohang,Đại học Khoa học và Công nghệ Pohang
5686,Pusan National University,Q53122,Pusan National University,ok,부산대학교,釜山大学校,釜山大学,Universität Busan,université nationale de Pusan,Universidad Nacional de Pusan,Đại học Busan
5695,Sejong University,Q491711,Sejong University,ok,세종대학교,世宗大学校,世宗大學,Sejong-Universität,université de Sejong,Universidad Sejong,trường đại học sejong - hàn quốc
5703,Seoul National University,Q39913,Seoul National University,ok,서울대학교,ソウル大学校,首爾大學,Nationaluniversität Seoul,université nationale de Séoul,Universidad Nacional de Seúl,Đại học Quốc gia Seoul
5705,Sogang University,Q374457,Sogang University,ok,서강대학교,西江大学校,西江大学,Sogang University,université Sogang,Universidad Sogang,Đại học Sogang
5706,Sookmyung Women's University,Q482735,Sookmyung Women's University,ok,숙명여자대학교,淑明女子大学校,淑明女子大學,Sookmyung Women's University,université des femmes Sookmyung,,
5722,Seoul National University of Science and Technology,Q482678,Seoul National University of Science and Technology,ok,서울과학기술대학교,ソウル科学技術大学校,首爾科技大學,Seoul National University of Science and Technology,université nationale de technologie de Séoul,,
5727,Sungkyunkwan University,Q41085,Sungkyunkwan University,ok,성균관대학교,成均館大学校,成均館大學,Sungkyunkwan University,université Sungkyunkwan,Universidad Sungkyunkwan,Đại học Sungkyunkwan
5734,University of Ulsan,Q491717,University of Ulsan,ok,울산대학교,蔚山大学校,蔚山大學,Universität Ulsan,université d'Ulsan,Universidad Ulsan,
5743,Yeungnam University,Q56148,Yeungnam University,ok,영남대학교,嶺南大学校,嶺南大學,,université Yeungnam,Universidad Yeungnam,
5744,Yonsei University,Q39988,Yonsei University,ok,연세대학교,延世大学校,延世大学,Yonsei University,université Yonsei,Universidad Yonsei,Đại học Yonsei
5748,Youngsan University,Q8058632,Youngsan University,ok,영산대학교,霊山大学校,靈山大學校,,,Universidad Youngsan,
5759,Gulf University for Science and Technology,Q1024668,Gulf University for Science and Technology,ok,,,,,,Universidad del Golfo de Ciencia y Tecnología,
5762,Kuwait University,Q3273657,Kuwait University,ok,쿠웨이트 대학교,クウェート大学,科威特大學,Universität Kuwait,université du Koweït,Universidad de Kuwait,
5795,Riga Technical University,Q68078280,Riga Technical University,ok,,,,Riga Technical University,Riga Technical University,Riga Technical University,Riga Technical University
5801,American University of Beirut,Q469482,American University of Beirut,ok,베이루트 아메리칸 대학교,ベイルート・アメリカン大学,贝鲁特美国大学,Amerikanische Universität Beirut,Université américaine de Beyrouth,Universidad Americana de Beirut,
5806,Beirut Arab University,Q2778441,Beirut Arab University,ok,,ベイルート・アラブ大学,貝魯特阿拉伯大學,Beirut Arab University,université arabe de Beyrouth,Universidad Árabe de Beirut,Đại học Ả Rập Beirut
5813,Lebanese American University,Q464361,Lebanese American University,ok,,レバノン・アメリカン大学,贝鲁特美国大学,Libanesisch-Amerikanische Universität,Université libanaise-américaine,Universidad Libanesa Americana,
5819,Lebanese University,Q975461,Lebanese University,ok,,レバノン大学,黎巴嫩大學,Libanesische Universität,université libanaise,Universidad Libanesa,
5820,Holy Spirit University of Kaslik,Q1310333,Holy Spirit University of Kaslik,ok,,カスリク聖霊大学,,Universität St. Esprit,université Saint-Esprit de Kaslik,Universidad del Santo Espíritu de Kaslik,
5840,Kaunas University of Technology,Q625158,Kaunas University of Technology,ok,카우나스 공과대학교,カウナス工科大学,考纳斯理工大学,Technische Universität Kaunas,université de technologie de Kaunas,,Đại học Công nghệ Kaunas
5854,Vilnius University,Q658192,Vilnius University,ok,빌뉴스 대학교,ヴィルニュス大学,维尔纽斯大学,Universität Vilnius,université de Vilnius,Universidad de Vilna,Đại học Vilnius
5858,University of Macau,Q1563050,University of Macau,ok,마카오 대학교,澳門大学,澳門大學,Universität von Macau,université de Macao,Universidad de Macao,
5859,Macau University of Science and Technology,Q847993,Macau University of Science and Technology,ok,,マカオ科技大学,澳門科技大學,Macau University of Science and Technology,université de science et de technologie de Macao,Universidad de Ciencia y Tecnología de Macao,
5957,Management and Science University,Q12712163,Management and Science University,ok,,経営科学大学,管理与科学大学,,,,
5991,Segi University College,,not_found,,,,,,,,
6010,Universiti Malaysia Perlis,Q778594,Universiti Malaysia Perlis,ok,,,马来西亚玻璃市大学,Universität Malaysia Perlis,,,
6023,Universiti Teknologi Malaysia,Q24401,University of Technology Malaysia,ok,,マレーシア技術大学,马来西亚工艺大学,Technische Universität Malaysia,,Universidad Tecnológica de Malaysia,
6063,Instituto Tecnológico y de Estudios Superiores de Occidente,Q1665244,Instituto Tecnológico y de Estudios Superiores de Occidente,ok,,西部工科および高等教育大学(ITESO),,Instituto Tecnológico y de Estudios Superiores de Occidente,Institut occidental de technologie et d'enseignement supérieur,Instituto Tecnológico y de Estudios Superiores de Occidente,
6085,Universidad Autónoma de Baja California,Q4826824,Autonomous University of Baja California,ok,,バハカリフォルニア自治大学,下加利福尼亞自治大學,,,Universidad Autónoma de Baja California,
6105,Universidad Autónoma de Nuevo León,Q29716,Universidad Autónoma Nuevo León,ok,누에보레온 자치 대학교,ヌエボ・レオン州立大学,新莱昂自治大学,Autonome Universität Nuevo León,Université autonome du Nuevo León,Universidad Autónoma de Nuevo León,
6129,Universidad de Guanajuato,Q641889,Universidad de Guanajuato,ok,,グアナファト大学,,Universidad de Guanajuato,Universidad de Guanajuato,Universidad de Guanajuato,
6150,Universidad Nacional Autónoma de México,Q222738,National Autonomous University of Mexico,check,멕시코 국립 자치 대학교,メキシコ国立自治大学,墨西哥国立自治大学,Nationale Autonome Universität von Mexiko,Université nationale autonome du Mexique,Universidad Nacional Autónoma de México,Đại học quốc gia UNAM
6181,Universidad de Sonora,Q489065,Universidad de Sonora,ok,소노라 대학교,,索诺拉大学,Universidad de Sonora,Université du Sonora,Universidad de Sonora,
6278,Erasmus University Rotterdam,Q633529,Erasmus University Rotterdam,ok,에라스무스 대학교,ロッテルダム大学,鹿特丹大学,Erasmus-Universität Rotterdam,Université Érasme de Rotterdam,Universidad Erasmo de Róterdam,
6299,University of Groningen,Q850730,University of Groningen,ok,흐로닝언 대학교,フローニンゲン大学,格罗宁根大学,Reichsuniversität Groningen,Université de Groningue,Universidad de Groninga,Đại học Groningen
6300,Radboud University,Q632004,Radboud University,ok,네이메헌 라드바우드대학교,ラドバウド大学,奈梅亨拉德伯德大學,Radboud-Universität Nijmegen,Université Radboud de Nimègue,Universidad Radboud de Nimega,
6304,Delft University of Technology,Q752663,Delft University of Technology,ok,델프트 공과대학교,デルフト工科大学,代尔夫特理工大学,Technische Universität Delft,Université de technologie de Delft,Universidad Técnica de Delft,Đại học công nghệ Delft
6305,Eindhoven University of Technology,Q280824,Eindhoven University of Technology,ok,에인트호번 공과대학,アイントホーフェン工科大学,埃因霍温理工大学,Technische Universität Eindhoven,Université de technologie d'Eindhoven,Universidad Técnica de Eindhoven,
6307,Maastricht University,Q1137652,Maastricht University,ok,마스트리흐트 대학교,マーストリヒト大学,马斯特里赫特大学,Universität Maastricht,Université de Maastricht,Universidad de Maastricht,Đại học Maastricht
6308,University of Twente,Q1547084,University of Twente,ok,,トゥウェンテ大学,特文特大学,Universität Twente,Université de Twente,Universidad de Twente,
6309,Utrecht University,Q221653,Utrecht University,ok,위트레흐트 대학교,ユトレヒト大学,乌特勒支大学,Universität Utrecht,Université d'Utrecht,Universidad de Utrecht,Đại học Utrecht
6310,University of Amsterdam,Q214341,University of Amsterdam,ok,암스테르담 대학교,アムステルダム大学,阿姆斯特丹大学,Universiteit van Amsterdam,Université d'Amsterdam,Universidad de Ámsterdam,Đại học Amsterdam
6312,Vrije Universiteit Amsterdam,Q1065414,Vrije Universiteit Amsterdam,ok,암스테르담 자유 대학교,アムステルダム自由大学,阿姆斯特丹自由大学,Vrije Universiteit Amsterdam,Université libre d'Amsterdam,Universidad Libre de Ámsterdam,
6318,University of Auckland,Q492467,University of Auckland,ok,오클랜드 대학교,オークランド大学,奧克蘭大學,University of Auckland,Université d'Auckland,Universidad de Auckland,Đại học Auckland
6324,University of Otago,Q1201513,University of Otago,ok,오타고 대학교,オタゴ大学,奥塔哥大学,University of Otago,Université d'Otago,Universidad de Otago,Đại học Otago
6325,Victoria University of Wellington,Q1150437,Victoria University of Wellington,ok,웰링턴 빅토리아 대학교,ヴィクトリア大学ウェリントン,惠灵顿维多利亚大学,Victoria University of Wellington,Université Victoria de Wellington,Universidad Victoria en Wellington,
6477,University of Bergen,Q204457,University of Bergen,ok,베르겐 대학교,ベルゲン大学,卑尔根大学,Universität Bergen,Université de Bergen,Universidad de Bergen,
6478,University of Oslo,Q486156,University of Oslo,ok,오슬로 대학교,オスロ大学,奥斯陆大学,Universität Oslo,Université d'Oslo,Universidad de Oslo,Đại học Oslo
6490,Sultan Qaboos University,Q1808326,Sultan Qaboos University,ok,,,卡布斯苏丹大学,Sultan-Qabus-Universität,Sultan Qaboos University,Universidad Sultán Qaboos,
6580,Pakistan Institute of Engineering and Applied Sciences (PIEAS),,not_found,,,,,,,,
6587,Quaid-i-Azam University,Q2047109,Quaid-i-Azam University,ok,,クエイド＝イ＝アザーム大学,真納大學,,université Quaid-i-Azam,Universidad Quaid-i-Azam,
6670,Universidad Nacional Agraria La Molina,Q3551806,National Agrarian University,check,,ラ・モリーナ国立農業大学,,,université nationale agraire La Molina,Universidad Nacional Agraria La Molina,
6672,Universidad San Ignacio de Loyola,Q7894314,Universidad San Ignacio de Loyola,ok,,サンイグナシオデロヨーラ大学,,Universidad San Ignacio de Loyola,,Universidad San Ignacio de Loyola,
6686,Universidad de Lima,Q29675,University of Lima,ok,,リマ大学,利马大学,Universität Lima,université de Lima,Universidad de Lima,University của Lima
6705,Universidad Nacional Mayor de San Marcos,Q270145,National University of San Marcos,ok,산마르코스 국립 대학교,国立サン・マルコス大学,国立圣马尔科斯大学,Universidad Nacional Mayor de San Marcos,Université nationale principale de San Marcos,Universidad Nacional Mayor de San Marcos,
6716,Universidad Peruana de Ciencias Aplicadas,Q5202363,Peruvian University of Applied Sciences,check,,,,Universidad Peruana de Ciencias Aplicadas,,Universidad Peruana de Ciencias Aplicadas,
